Experiment	Beetle	Trial	Heading
LPexper.20200215.ClearMarcusWalls.Wits	9	3	335
LPexper.20200215.ClearMarcusWalls.Wits	9	4	280
LPexper.20200215.ClearMarcusWalls.Wits	9	5	270
LPexper.20200215.ClearMarcusWalls.Wits	9	6	350
LPexper.20200215.ClearMarcusWalls.Wits	9	7	205
LPexper.20200215.ClearMarcusWalls.Wits	9	8	230
LPexper.20200215.ClearMarcusWalls.Wits	9	9	100
LPexper.20200215.ClearMarcusWalls.Wits	9	10	190
LPexper.20200215.ClearMarcusWalls.Wits	10	1	130
LPexper.20200215.ClearMarcusWalls.Wits	10	2	240
LPexper.20200215.ClearMarcusWalls.Wits	10	3	310
LPexper.20200215.ClearMarcusWalls.Wits	10	4	060
LPexper.20200215.ClearMarcusWalls.Wits	10	5	300
LPexper.20200215.ClearMarcusWalls.Wits	10	6	270
LPexper.20200215.ClearMarcusWalls.Wits	10	7	310
LPexper.20200215.ClearMarcusWalls.Wits	10	8	270
LPexper.20200215.ClearMarcusWalls.Wits	10	9	130
LPexper.20200215.ClearMarcusWalls.Wits	10	10	220
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	1	130
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	2	060
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	3	050
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	4	165
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	5	110
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	6	140
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	7	275
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	8	170
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	9	270
LPexper.20200216.WhiteTackMarcusWalls.Wits	1	10	250
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	1	300
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	2	120
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	3	110
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	4	350
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	5	205
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	6	065
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	7	300
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	8	095
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	9	280
LPexper.20200216.WhiteTackMarcusWalls.Wits	2	10	335
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	1	310
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	2	230
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	3	010
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	4	355
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	5	035
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	6	090
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	7	305
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	8	150
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	9	070
LPexper.20200216.WhiteTackMarcusWalls.Wits	3	10	170
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	1	080
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	2	160
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	3	320
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	4	020
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	5	330
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	6	020
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	7	120
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	8	310
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	9	090
LPexper.20200216.WhiteTackMarcusWalls.Wits	4	10	090
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	1	010
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	2	120
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	3	040
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	4	010
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	5	135
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	6	115
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	7	140
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	8	070
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	9	300
LPexper.20200216.WhiteTackMarcusWalls.Wits	5	10	055
LPexper.20171121.lowMWayThornwood	1	1	140
LPexper.20171121.lowMWayThornwood	1	2	080
LPexper.20171121.lowMWayThornwood	1	3	065
LPexper.20171121.lowMWayThornwood	1	4	145
LPexper.20171121.lowMWayThornwood	1	5	100
LPexper.20171121.lowMWayThornwood	1	6	090
LPexper.20171121.lowMWayThornwood	1	7	075
LPexper.20171121.lowMWayThornwood	1	8	105
LPexper.20171121.lowMWayThornwood	1	9	090
LPexper.20171121.lowMWayThornwood	1	10	065
LPexper.20171121.lowMWayThornwood	2	1	100
LPexper.20171121.lowMWayThornwood	2	2	110
LPexper.20171121.lowMWayThornwood	2	3	205
LPexper.20171121.lowMWayThornwood	2	4	095
LPexper.20171121.lowMWayThornwood	2	5	183
LPexper.20171121.lowMWayThornwood	2	6	080
LPexper.20171121.lowMWayThornwood	2	7	083
LPexper.20171121.lowMWayThornwood	2	8	105
LPexper.20171121.lowMWayThornwood	2	9	050
LPexper.20171121.lowMWayThornwood	2	10	090
LPexper.20171121.lowMWayThornwood	3	1	060
LPexper.20171121.lowMWayThornwood	3	2	075
LPexper.20171121.lowMWayThornwood	3	3	090
LPexper.20171121.lowMWayThornwood	3	4	075
LPexper.20171121.lowMWayThornwood	3	5	080
LPexper.20171121.lowMWayThornwood	3	6	075
LPexper.20171121.lowMWayThornwood	3	7	075
LPexper.20171121.lowMWayThornwood	3	8	073
LPexper.20171121.lowMWayThornwood	3	9	075
LPexper.20171121.lowMWayThornwood	3	10	060
LPexper.20171121.lowMWayThornwood	4	1	175
LPexper.20171121.lowMWayThornwood	4	2	135
LPexper.20171121.lowMWayThornwood	4	3	125
LPexper.20171121.lowMWayThornwood	4	4	060
LPexper.20171121.lowMWayThornwood	4	5	160
LPexper.20171121.lowMWayThornwood	4	6	080
LPexper.20171121.lowMWayThornwood	4	7	090
LPexper.20171121.lowMWayThornwood	4	8	080
LPexper.20171121.lowMWayThornwood	4	9	090
LPexper.20171121.lowMWayThornwood	4	10	070
LPexper.20171121.lowMWayThornwood	5	1	105
LPexper.20171121.lowMWayThornwood	5	2	180
LPexper.20171121.lowMWayThornwood	5	3	075
LPexper.20171121.lowMWayThornwood	5	4	105
LPexper.20171121.lowMWayThornwood	5	5	225
LPexper.20171121.lowMWayThornwood	5	6	090
LPexper.20171121.lowMWayThornwood	5	7	085
LPexper.20171121.lowMWayThornwood	5	8	093
LPexper.20171121.lowMWayThornwood	5	9	085
LPexper.20171121.lowMWayThornwood	5	10	110
LPexper.20171121.lowMWayThornwood	6	1	140
LPexper.20171121.lowMWayThornwood	6	2	110
LPexper.20171121.lowMWayThornwood	6	3	100
LPexper.20171121.lowMWayThornwood	6	4	095
LPexper.20171121.lowMWayThornwood	6	5	100
LPexper.20171121.lowMWayThornwood	6	6	110
LPexper.20171121.lowMWayThornwood	6	7	070
LPexper.20171121.lowMWayThornwood	6	8	100
LPexper.20171121.lowMWayThornwood	6	9	105
LPexper.20171121.lowMWayThornwood	6	10	085
LPexper.20171121.lowMWayThornwood	7	1	055
LPexper.20171121.lowMWayThornwood	7	2	070
LPexper.20171121.lowMWayThornwood	7	3	075
LPexper.20171121.lowMWayThornwood	7	4	055
LPexper.20171121.lowMWayThornwood	7	5	090
LPexper.20171121.lowMWayThornwood	7	6	040
LPexper.20171121.lowMWayThornwood	7	7	030
LPexper.20171121.lowMWayThornwood	7	8	085
LPexper.20171121.lowMWayThornwood	7	9	095
LPexper.20171121.lowMWayThornwood	7	10	075
LPexper.20171121.lowMWayThornwood	8	1	070
LPexper.20171121.lowMWayThornwood	8	2	125
LPexper.20171121.lowMWayThornwood	8	3	145
LPexper.20171121.lowMWayThornwood	8	4	140
LPexper.20171121.lowMWayThornwood	8	5	235
LPexper.20171121.lowMWayThornwood	8	6	155
LPexper.20171121.lowMWayThornwood	8	7	200
LPexper.20171121.lowMWayThornwood	8	8	150
LPexper.20171121.lowMWayThornwood	8	9	245
LPexper.20171121.lowMWayThornwood	8	10	225
LPexper.20171121.lowMWayThornwood	9	1	025
LPexper.20171121.lowMWayThornwood	9	2	070
LPexper.20171121.lowMWayThornwood	9	3	085
LPexper.20171121.lowMWayThornwood	9	4	065
LPexper.20171121.lowMWayThornwood	9	5	058
LPexper.20171121.lowMWayThornwood	9	6	070
LPexper.20171121.lowMWayThornwood	9	7	080
LPexper.20171121.lowMWayThornwood	9	8	080
LPexper.20171121.lowMWayThornwood	9	9	015
LPexper.20171121.lowMWayThornwood	9	10	005
LPexper.20171121.lowMWayThornwood	10	1	245
LPexper.20171121.lowMWayThornwood	10	2	230
LPexper.20171121.lowMWayThornwood	10	3	260
LPexper.20171121.lowMWayThornwood	10	4	263
LPexper.20171121.lowMWayThornwood	10	5	245
LPexper.20171121.lowMWayThornwood	10	6	255
LPexper.20171121.lowMWayThornwood	10	7	255
LPexper.20171121.lowMWayThornwood	10	8	325
LPexper.20171121.lowMWayThornwood	10	9	320
LPexper.20171121.lowMWayThornwood	10	10	330
LPexper.20171121.lowMWayWits	1	1	145
LPexper.20171121.lowMWayWits	1	2	175
LPexper.20171121.lowMWayWits	1	3	320
LPexper.20171121.lowMWayWits	1	4	150
LPexper.20171121.lowMWayWits	1	5	280
LPexper.20171121.lowMWayWits	1	6	150
LPexper.20171121.lowMWayWits	1	7	160
LPexper.20171121.lowMWayWits	1	8	160
LPexper.20171121.lowMWayWits	1	9	155
LPexper.20171121.lowMWayWits	1	10	170
LPexper.20171121.lowMWayWits	2	1	050
LPexper.20171121.lowMWayWits	2	2	045
LPexper.20171121.lowMWayWits	2	3	055
LPexper.20171121.lowMWayWits	2	4	045
LPexper.20171121.lowMWayWits	2	5	030
LPexper.20171121.lowMWayWits	2	6	050
LPexper.20171121.lowMWayWits	2	7	055
LPexper.20171121.lowMWayWits	2	8	065
LPexper.20171121.lowMWayWits	2	9	070
LPexper.20171121.lowMWayWits	2	10	070
LPexper.20171121.lowMWayWits	3	1	070
LPexper.20171121.lowMWayWits	3	2	050
LPexper.20171121.lowMWayWits	3	3	030
LPexper.20171121.lowMWayWits	3	4	010
LPexper.20171121.lowMWayWits	3	5	010
LPexper.20171121.lowMWayWits	3	6	060
LPexper.20171121.lowMWayWits	3	7	350
LPexper.20171121.lowMWayWits	3	8	350
LPexper.20171121.lowMWayWits	3	9	355
LPexper.20171121.lowMWayWits	3	10	290
LPexper.20171121.lowMWayWits	4	1	265
LPexper.20171121.lowMWayWits	4	2	265
LPexper.20171121.lowMWayWits	4	3	255
LPexper.20171121.lowMWayWits	4	4	235
LPexper.20171121.lowMWayWits	4	5	240
LPexper.20171121.lowMWayWits	4	6	240
LPexper.20171121.lowMWayWits	4	7	240
LPexper.20171121.lowMWayWits	4	8	240
LPexper.20171121.lowMWayWits	4	9	235
LPexper.20171121.lowMWayWits	4	10	225
LPexper.20171121.lowMWayWits	5	1	065
LPexper.20171121.lowMWayWits	5	2	290
LPexper.20171121.lowMWayWits	5	3	305
LPexper.20171121.lowMWayWits	5	4	285
LPexper.20171121.lowMWayWits	5	5	290
LPexper.20171121.lowMWayWits	5	6	285
LPexper.20171121.lowMWayWits	5	7	300
LPexper.20171121.lowMWayWits	5	8	290
LPexper.20171121.lowMWayWits	5	9	285
LPexper.20171121.lowMWayWits	5	10	290
LPexper.20171121.lowMWayWits	6	1	175
LPexper.20171121.lowMWayWits	6	2	185
LPexper.20171121.lowMWayWits	6	3	175
LPexper.20171121.lowMWayWits	6	4	185
LPexper.20171121.lowMWayWits	6	5	160
LPexper.20171121.lowMWayWits	6	6	155
LPexper.20171121.lowMWayWits	6	7	190
LPexper.20171121.lowMWayWits	6	8	190
LPexper.20171121.lowMWayWits	6	9	195
LPexper.20171121.lowMWayWits	6	10	215
LPexper.20171121.lowMWayWits	7	1	245
LPexper.20171121.lowMWayWits	7	2	250
LPexper.20171121.lowMWayWits	7	3	280
LPexper.20171121.lowMWayWits	7	4	265
LPexper.20171121.lowMWayWits	7	5	290
LPexper.20171121.lowMWayWits	7	6	295
LPexper.20171121.lowMWayWits	7	7	260
LPexper.20171121.lowMWayWits	7	8	275
LPexper.20171121.lowMWayWits	7	9	250
LPexper.20171121.lowMWayWits	7	10	220
LPexper.20171121.lowMWayWits	8	1	260
LPexper.20171121.lowMWayWits	8	2	135
LPexper.20171121.lowMWayWits	8	3	120
LPexper.20171121.lowMWayWits	8	4	125
LPexper.20171121.lowMWayWits	8	5	120
LPexper.20171121.lowMWayWits	8	6	140
LPexper.20171121.lowMWayWits	8	7	150
LPexper.20171121.lowMWayWits	8	8	125
LPexper.20171121.lowMWayWits	8	9	130
LPexper.20171121.lowMWayWits	8	10	130
LPexper.20171121.lowMWayWits	9	1	155
LPexper.20171121.lowMWayWits	9	2	155
LPexper.20171121.lowMWayWits	9	3	150
LPexper.20171121.lowMWayWits	9	4	135
LPexper.20171121.lowMWayWits	9	5	145
LPexper.20171121.lowMWayWits	9	6	135
LPexper.20171121.lowMWayWits	9	7	150
LPexper.20171121.lowMWayWits	9	8	150
LPexper.20171121.lowMWayWits	9	9	165
LPexper.20171121.lowMWayWits	9	10	175
LPexper.20171121.lowMWayWits	10	1	135
LPexper.20171121.lowMWayWits	10	2	120
LPexper.20171121.lowMWayWits	10	3	125
LPexper.20171121.lowMWayWits	10	4	100
LPexper.20171121.lowMWayWits	10	5	085
LPexper.20171121.lowMWayWits	10	6	075
LPexper.20171121.lowMWayWits	10	7	090
LPexper.20171121.lowMWayWits	10	8	095
LPexper.20171121.lowMWayWits	10	9	065
LPexper.20171121.lowMWayWits	10	10	070
