"Experiment" "Beetle" "Trial" "Heading" "ShortName" "Indirect" "Direct" "Condition"
"986" "LPexper.20181128.LowMWayandMushrooms.Wits" 99 6 150 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"987" "LPexper.20181128.LowMWayandMushrooms.Wits" 99 7 155 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"988" "LPexper.20181128.LowMWayandMushrooms.Wits" 99 8 150 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"989" "LPexper.20181128.LowMWayandMushrooms.Wits" 99 9 170 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"990" "LPexper.20181128.LowMWayandMushrooms.Wits" 99 10 165 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"991" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 1 165 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"992" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 2 335 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"993" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 3 10 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"994" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 4 15 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"995" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 5 350 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"996" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 6 345 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"997" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 7 330 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"998" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 8 355 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"999" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 9 10 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"1000" "LPexper.20181128.LowMWayandMushrooms.Wits" 100 10 340 "\"Mushrooms\"
Urban" TRUE TRUE "MushroomsUrban"
"1101" "LPexper.20171121.LPexper.VerandaThornwood" 111 1 140 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1102" "LPexper.20171121.LPexper.VerandaThornwood" 111 2 120 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1103" "LPexper.20171121.LPexper.VerandaThornwood" 111 3 70 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1104" "LPexper.20171121.LPexper.VerandaThornwood" 111 4 70 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1105" "LPexper.20171121.LPexper.VerandaThornwood" 111 5 65 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1106" "LPexper.20171121.LPexper.VerandaThornwood" 111 6 75 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1107" "LPexper.20171121.LPexper.VerandaThornwood" 111 7 50 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1108" "LPexper.20171121.LPexper.VerandaThornwood" 111 8 80 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1109" "LPexper.20171121.LPexper.VerandaThornwood" 111 9 70 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1110" "LPexper.20171121.LPexper.VerandaThornwood" 111 10 55 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1111" "LPexper.20171121.LPexper.VerandaThornwood" 112 1 180 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1112" "LPexper.20171121.LPexper.VerandaThornwood" 112 2 215 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1113" "LPexper.20171121.LPexper.VerandaThornwood" 112 3 205 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1114" "LPexper.20171121.LPexper.VerandaThornwood" 112 4 210 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1115" "LPexper.20171121.LPexper.VerandaThornwood" 112 5 210 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1116" "LPexper.20171121.LPexper.VerandaThornwood" 112 6 205 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1117" "LPexper.20171121.LPexper.VerandaThornwood" 112 7 210 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1118" "LPexper.20171121.LPexper.VerandaThornwood" 112 8 215 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1119" "LPexper.20171121.LPexper.VerandaThornwood" 112 9 225 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1120" "LPexper.20171121.LPexper.VerandaThornwood" 112 10 210 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1121" "LPexper.20171121.LPexper.VerandaThornwood" 113 1 100 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1122" "LPexper.20171121.LPexper.VerandaThornwood" 113 2 130 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1123" "LPexper.20171121.LPexper.VerandaThornwood" 113 3 190 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1124" "LPexper.20171121.LPexper.VerandaThornwood" 113 4 245 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1125" "LPexper.20171121.LPexper.VerandaThornwood" 113 5 325 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1126" "LPexper.20171121.LPexper.VerandaThornwood" 113 6 245 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1127" "LPexper.20171121.LPexper.VerandaThornwood" 113 7 325 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1128" "LPexper.20171121.LPexper.VerandaThornwood" 113 8 240 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1129" "LPexper.20171121.LPexper.VerandaThornwood" 113 9 235 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1130" "LPexper.20171121.LPexper.VerandaThornwood" 113 10 240 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1131" "LPexper.20171121.LPexper.VerandaThornwood" 114 1 165 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1132" "LPexper.20171121.LPexper.VerandaThornwood" 114 2 195 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1133" "LPexper.20171121.LPexper.VerandaThornwood" 114 3 185 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1134" "LPexper.20171121.LPexper.VerandaThornwood" 114 4 175 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1135" "LPexper.20171121.LPexper.VerandaThornwood" 114 5 185 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1136" "LPexper.20171121.LPexper.VerandaThornwood" 114 6 180 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1137" "LPexper.20171121.LPexper.VerandaThornwood" 114 7 190 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1138" "LPexper.20171121.LPexper.VerandaThornwood" 114 8 195 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1139" "LPexper.20171121.LPexper.VerandaThornwood" 114 9 190 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1140" "LPexper.20171121.LPexper.VerandaThornwood" 114 10 195 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1141" "LPexper.20171121.LPexper.VerandaThornwood" 115 1 55 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1142" "LPexper.20171121.LPexper.VerandaThornwood" 115 2 80 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1143" "LPexper.20171121.LPexper.VerandaThornwood" 115 3 70 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1144" "LPexper.20171121.LPexper.VerandaThornwood" 115 4 55 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1145" "LPexper.20171121.LPexper.VerandaThornwood" 115 5 120 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1146" "LPexper.20171121.LPexper.VerandaThornwood" 115 6 75 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1147" "LPexper.20171121.LPexper.VerandaThornwood" 115 7 60 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1148" "LPexper.20171121.LPexper.VerandaThornwood" 115 8 65 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1149" "LPexper.20171121.LPexper.VerandaThornwood" 115 9 60 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1150" "LPexper.20171121.LPexper.VerandaThornwood" 115 10 65 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1151" "LPexper.20171121.LPexper.VerandaThornwood" 116 1 65 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1152" "LPexper.20171121.LPexper.VerandaThornwood" 116 2 125 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1153" "LPexper.20171121.LPexper.VerandaThornwood" 116 3 175 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1154" "LPexper.20171121.LPexper.VerandaThornwood" 116 4 190 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1155" "LPexper.20171121.LPexper.VerandaThornwood" 116 5 180 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1156" "LPexper.20171121.LPexper.VerandaThornwood" 116 6 160 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1157" "LPexper.20171121.LPexper.VerandaThornwood" 116 7 175 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1158" "LPexper.20171121.LPexper.VerandaThornwood" 116 8 195 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1159" "LPexper.20171121.LPexper.VerandaThornwood" 116 9 175 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1160" "LPexper.20171121.LPexper.VerandaThornwood" 116 10 180 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1161" "LPexper.20171121.LPexper.VerandaThornwood" 117 1 20 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1162" "LPexper.20171121.LPexper.VerandaThornwood" 117 2 15 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1163" "LPexper.20171121.LPexper.VerandaThornwood" 117 3 15 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1164" "LPexper.20171121.LPexper.VerandaThornwood" 117 4 0 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1165" "LPexper.20171121.LPexper.VerandaThornwood" 117 5 4 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1166" "LPexper.20171121.LPexper.VerandaThornwood" 117 6 325 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1167" "LPexper.20171121.LPexper.VerandaThornwood" 117 7 335 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1168" "LPexper.20171121.LPexper.VerandaThornwood" 117 8 335 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1169" "LPexper.20171121.LPexper.VerandaThornwood" 117 9 345 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1170" "LPexper.20171121.LPexper.VerandaThornwood" 117 10 330 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1171" "LPexper.20171121.LPexper.VerandaThornwood" 118 1 245 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1172" "LPexper.20171121.LPexper.VerandaThornwood" 118 2 265 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1173" "LPexper.20171121.LPexper.VerandaThornwood" 118 3 220 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1174" "LPexper.20171121.LPexper.VerandaThornwood" 118 4 280 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1175" "LPexper.20171121.LPexper.VerandaThornwood" 118 5 315 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1176" "LPexper.20171121.LPexper.VerandaThornwood" 118 6 315 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1177" "LPexper.20171121.LPexper.VerandaThornwood" 118 7 310 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1178" "LPexper.20171121.LPexper.VerandaThornwood" 118 8 320 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1179" "LPexper.20171121.LPexper.VerandaThornwood" 118 9 320 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1180" "LPexper.20171121.LPexper.VerandaThornwood" 118 10 320 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1181" "LPexper.20171121.LPexper.VerandaThornwood" 119 1 185 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1182" "LPexper.20171121.LPexper.VerandaThornwood" 119 2 200 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1183" "LPexper.20171121.LPexper.VerandaThornwood" 119 3 215 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1184" "LPexper.20171121.LPexper.VerandaThornwood" 119 4 220 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1185" "LPexper.20171121.LPexper.VerandaThornwood" 119 5 195 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1186" "LPexper.20171121.LPexper.VerandaThornwood" 119 6 210 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1187" "LPexper.20171121.LPexper.VerandaThornwood" 119 7 205 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1188" "LPexper.20171121.LPexper.VerandaThornwood" 119 8 190 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1189" "LPexper.20171121.LPexper.VerandaThornwood" 119 9 225 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1190" "LPexper.20171121.LPexper.VerandaThornwood" 119 10 200 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1191" "LPexper.20171121.LPexper.VerandaThornwood" 120 1 65 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1192" "LPexper.20171121.LPexper.VerandaThornwood" 120 2 40 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1193" "LPexper.20171121.LPexper.VerandaThornwood" 120 3 15 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1194" "LPexper.20171121.LPexper.VerandaThornwood" 120 4 50 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1195" "LPexper.20171121.LPexper.VerandaThornwood" 120 5 45 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1196" "LPexper.20171121.LPexper.VerandaThornwood" 120 6 35 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1197" "LPexper.20171121.LPexper.VerandaThornwood" 120 7 25 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1198" "LPexper.20171121.LPexper.VerandaThornwood" 120 8 30 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1199" "LPexper.20171121.LPexper.VerandaThornwood" 120 9 60 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1200" "LPexper.20171121.LPexper.VerandaThornwood" 120 10 20 "\"Veranda\"
Rural" FALSE TRUE "VerandaRural"
"1201" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 1 310 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1202" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 2 310 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1203" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 3 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1204" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 4 120 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1205" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 5 35 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1206" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 6 230 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1207" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 7 150 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1208" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 8 220 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1209" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 9 240 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1210" "LPexper.20191120.OvercastMarcusWallsBergsig" 121 10 0 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1211" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 1 275 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1212" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 2 10 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1213" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 3 205 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1214" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 4 150 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1215" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 5 240 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1216" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 6 285 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1217" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 7 25 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1218" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 8 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1219" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 9 240 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1220" "LPexper.20191120.OvercastMarcusWallsBergsig" 122 10 110 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1221" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 1 350 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1222" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 2 140 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1223" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 3 240 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1224" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 4 145 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1225" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 5 150 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1226" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 6 260 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1227" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 7 210 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1228" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 8 310 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1229" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 9 130 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1230" "LPexper.20191120.OvercastMarcusWallsBergsig" 123 10 340 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1231" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 1 230 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1232" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 2 10 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1233" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 3 10 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1234" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 4 320 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1235" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 5 320 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1236" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 6 230 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1237" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 7 190 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1238" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 8 50 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1239" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 9 310 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1240" "LPexper.20191120.OvercastMarcusWallsBergsig" 124 10 130 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1241" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 1 295 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1242" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 2 170 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1243" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 3 100 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1244" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 4 140 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1245" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 5 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1246" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 6 90 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1247" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 7 300 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1248" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 8 110 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1249" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 9 350 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1250" "LPexper.20191120.OvercastMarcusWallsBergsig" 125 10 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1251" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 1 170 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1252" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 2 270 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1253" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 3 110 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1254" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 4 35 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1255" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 5 60 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1256" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 6 40 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1257" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 7 20 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1258" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 8 230 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1259" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 9 250 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1260" "LPexper.20191120.OvercastMarcusWallsBergsig" 126 10 100 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1261" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 1 340 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1262" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 2 60 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1263" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 3 110 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1264" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 4 60 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1265" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 5 50 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1266" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 6 320 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1267" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 7 100 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1268" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 8 305 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1269" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 9 255 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1270" "LPexper.20191120.OvercastMarcusWallsBergsig" 127 10 170 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1271" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 1 325 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1272" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 2 160 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1273" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 3 220 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1274" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 4 160 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1275" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 5 90 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1276" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 6 200 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1277" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 7 310 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1278" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 8 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1279" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 9 20 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1280" "LPexper.20191120.OvercastMarcusWallsBergsig" 128 10 180 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1281" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 1 300 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1282" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 2 330 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1283" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 3 290 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1284" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 4 330 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1285" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 5 220 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1286" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 6 230 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1287" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 7 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
